iter	Logloss	Accuracy
871	0.3895762232	0.8286133333
872	0.3895320416	0.82872
873	0.3894948943	0.8287466667
874	0.3894493495	0.8287733333
875	0.3894053287	0.8287466667
876	0.3893391457	0.82872
877	0.3893057786	0.82872
878	0.3892194983	0.8288266667
879	0.3891609297	0.8288266667
880	0.3891354532	0.8288
881	0.3890724872	0.82872
882	0.3890648458	0.8287466667
883	0.3889922137	0.8285866667
884	0.388967368	0.8286666667
885	0.3889624351	0.8286666667
886	0.3888834374	0.82896
887	0.3888580873	0.8290133333
888	0.3888362239	0.8290666667
889	0.3887686983	0.8290133333
890	0.3887163741	0.8291733333
891	0.3886811505	0.8289866667
892	0.3886010643	0.82912
893	0.3885063422	0.8292
894	0.3884453199	0.8292266667
895	0.388417397	0.8292266667
896	0.3884025472	0.8292266667
897	0.3883585773	0.82928
898	0.3883290724	0.8294933333
899	0.3882963944	0.8294933333
900	0.3882652383	0.82936
901	0.3882314027	0.8293066667
902	0.3881757599	0.82944
903	0.3881102404	0.8294133333
904	0.3880358853	0.82952
905	0.3880127691	0.8295466667
906	0.3879650723	0.8295466667
907	0.3879250363	0.8295733333
908	0.3878545897	0.82968
909	0.3878104204	0.8296533333
910	0.3877788696	0.8297333333
911	0.3877390774	0.8296266667
912	0.3877126317	0.8296533333
913	0.3876504809	0.8296
914	0.3876059558	0.8295733333
